dataset,id,resolution,sampling,method,width,height,rgb_sha256,ciede2000,cpsnr_rgb,fsim_luma,mae_rgb_255,mse_rgb_255,ssim_luma
uhd240,4K/4K_80/0019.png,4K,cosited_point,scaled_hybrid/bicubic,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.3920260273377527,51.486196581228455,0.9999628067016602,0.34856839152520575,0.4618072032536008,0.9994271790107115
uhd240,4K/4K_80/0019.png,4K,cosited_point,scaled_hybrid/bilinear,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.3759037928900183,50.96219932094553,0.9999622106552124,0.34155723540380656,0.5210272392618313,0.9994610784246806
uhd240,4K/4K_80/0019.png,4K,cosited_point,scaled_lifting/bicubic,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.3948998709678472,51.42880888369103,0.9999573230743408,0.3486570859053498,0.46795002250514406,0.999428039509852
uhd240,4K/4K_80/0019.png,4K,cosited_point,scaled_lifting/bilinear,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.3781520297782112,50.93431293251376,0.9999568462371826,0.3410525575488683,0.5243835599922839,0.999463843985079
uhd240,4K/4K_80/0019.png,4K,cosited_point,scaled_matrix/bicubic,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.2270623853987794,53.93348284837774,0.9999644160270691,0.200605870627572,0.26286458333333335,0.9996234661367822
uhd240,4K/4K_80/0019.png,4K,cosited_point,scaled_matrix/bilinear,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.23539891340752284,52.56299369493032,0.9999639987945557,0.21907282825360083,0.36039685410236627,0.9996390793227864
uhd240,4K/4K_80/0019.png,4K,cosited_point,v5,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,1.3466955921651422,42.57064911785833,0.9992573857307434,1.4082897296167696,3.5976213268389916,0.9979977233519085
uhd240,4K/4K_80/0019.png,4K,cosited_point,v5_1,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.7416519282804189,46.338287666669515,0.9992432594299316,0.8231284963348765,1.510955222800926,0.9979440875521994
uhd240,4K/4K_80/0019.png,4K,cosited_point,v6,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.5669863871983093,49.4404442189809,0.9997175335884094,0.5148436294367283,0.7396664818029836,0.9984464509295747
uhd240,4K/4K_80/0019.png,4K,cosited_point,v7,3840,2160,fc786003ca7a275789b4fcbaf3a3f426038d696c6bea05e33cb6f65c8d1b1768,0.5410745177191155,49.96582958951873,0.9997221231460571,0.4826906507201646,0.6553863650977366,0.9984497768197328
uhd240,4K/4K_80/0020.png,4K,cosited_point,conventional/bicubic,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.48956448645861367,51.01795248041978,0.9998289346694946,0.4465609665807211,0.5143812302600382,0.9989096911653453
uhd240,4K/4K_80/0020.png,4K,cosited_point,conventional/bilinear,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.487964279593768,50.83520373122169,0.9998271465301514,0.4488908972844587,0.5364879697369981,0.9989182423447006
uhd240,4K/4K_80/0020.png,4K,cosited_point,prism_cartesian_prob,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.5010801681467911,50.76741768970041,0.9998300075531006,0.4591850491752612,0.544927332596657,0.9989079681975552
uhd240,4K/4K_80/0020.png,4K,cosited_point,prism_polar,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.5152418275193027,50.427427925814015,0.9998316168785095,0.4771677640074345,0.5893015295030398,0.9988981363285357
uhd240,4K/4K_80/0020.png,4K,cosited_point,prism_polar_prob,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.5267067424298414,50.138002949351055,0.9998347163200378,0.49039148763103524,0.6299122669837762,0.9988941389596072
uhd240,4K/4K_80/0020.png,4K,cosited_point,prism_residual,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.5041915251751395,50.71006388158558,0.9998318552970886,0.4631213655713899,0.5521714817884299,0.9989056834652635
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_decode_first/bicubic,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.13961278445241587,55.654786767846005,0.9999984502792358,0.13768782070822538,0.17684862360073836,0.999800821378264
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_decode_first/bilinear,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.14437613166202895,54.942399674671506,0.9999982714653015,0.1464149477552541,0.20837249572389033,0.9997846744268514
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_hybrid/bicubic,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.3870725312152709,51.27711133714396,0.9999682903289795,0.373585126335755,0.4845841747955088,0.9995265571933594
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_hybrid/bilinear,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.3699254796381362,51.32311003691441,0.9999663829803467,0.35888497397288693,0.4794787419664177,0.9995439128129332
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_lifting/bicubic,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.38229614166229514,51.18287111612658,0.9999691247940063,0.3736989751096547,0.4952143823350099,0.9995353138557185
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_lifting/bilinear,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.3652485763879027,51.23577605495438,0.9999673962593079,0.3590496610865552,0.4892183689605243,0.9995553581122036
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_matrix/bicubic,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.23884357067264275,53.88609851791124,0.9999722838401794,0.22069826277752375,0.2657483086081051,0.9996959166637517
uhd240,4K/4K_80/0020.png,4K,cosited_point,scaled_matrix/bilinear,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.23969656494710578,53.4602935911891,0.999971866607666,0.22556941586648377,0.29312374574505917,0.9997074523419462
uhd240,4K/4K_80/0020.png,4K,cosited_point,v5,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,1.3517581638876952,41.8894412362856,0.9996446371078491,1.6117971806254128,4.208586301207472,0.9984868678318763
uhd240,4K/4K_80/0020.png,4K,cosited_point,v5_1,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.9277170970729582,44.93041480380498,0.9996561408042908,1.0841730424626157,2.08948318478086,0.9984052731430133
uhd240,4K/4K_80/0020.png,4K,cosited_point,v6,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.554316925745717,49.742224372806376,0.9998332858085632,0.5166161987819438,0.6900140336309675,0.9988940875920659
uhd240,4K/4K_80/0020.png,4K,cosited_point,v7,3888,2592,a5ee73a114ac0b10772e08a23f0452614ca7a717d2f2162639e045faf45b14ef,0.5337850710634213,50.18701155573893,0.999840497970581,0.492935025360294,0.6228438854807025,0.9988846022239335
uhd240,4K/4K_80/0021.png,4K,cosited_point,conventional/bicubic,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.6575810161249288,50.83577717105314,0.9999715685844421,0.47452607783564815,0.536417136863426,0.998709218899389
uhd240,4K/4K_80/0021.png,4K,cosited_point,conventional/bilinear,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.6485302439904735,50.846542400396984,0.9999711513519287,0.4700959201388889,0.5350891203703704,0.9987064464961835
uhd240,4K/4K_80/0021.png,4K,cosited_point,prism_cartesian_prob,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.6708603015113318,50.65134865601368,0.9999725818634033,0.48619639756944444,0.5596873553240741,0.9987140597656032
uhd240,4K/4K_80/0021.png,4K,cosited_point,prism_polar,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.6832825448137158,50.48615605618012,0.9999720454216003,0.49535796440972224,0.5813862485532407,0.9987109477257391
uhd240,4K/4K_80/0021.png,4K,cosited_point,prism_polar_prob,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.7040618223716728,50.20643601913853,0.9999722838401794,0.5141020326967592,0.6200643446180556,0.998710041330999
uhd240,4K/4K_80/0021.png,4K,cosited_point,prism_residual,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.6715433276701748,50.646271742096545,0.9999722838401794,0.48595276331018517,0.5603420138888889,0.9987116860331334
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_decode_first/bicubic,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.23122698746197057,55.4536912233595,0.9999992251396179,0.1613504050925926,0.18522996238425926,0.9998317634553189
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_decode_first/bilinear,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.23255981020248864,55.16068384672892,0.9999991059303284,0.1656816044560185,0.1981581669560185,0.9998207112524975
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_hybrid/bicubic,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.49769140780253546,51.75454601207623,0.9999959468841553,0.35347486255787036,0.43413595920138887,0.9995715172792612
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_hybrid/bilinear,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.45274562038900723,52.165056149047714,0.9999957084655762,0.32253103298611113,0.3949796730324074,0.9996005480612616
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_lifting/bicubic,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.49847045413635793,51.72173937847261,0.999995231628418,0.3548343822337963,0.4374278428819444,0.9995701751720214
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_lifting/bilinear,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.45400434181630284,52.12820815484574,0.9999950528144836,0.3241902126736111,0.3983451605902778,0.9996005013203207
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_matrix/bicubic,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.34875073248793365,53.83575216230724,0.9999955892562866,0.2383997757523148,0.26884696903935185,0.9996910803607105
uhd240,4K/4K_80/0021.png,4K,cosited_point,scaled_matrix/bilinear,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.3413514778896554,53.73354516996741,0.9999955892562866,0.23679231770833334,0.2752490596064815,0.9997080142732084
uhd240,4K/4K_80/0021.png,4K,cosited_point,v5,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,1.7512311300775925,42.78306087841515,0.9999039769172668,1.4171277488425926,3.4258967737268518,0.9979488288959474
uhd240,4K/4K_80/0021.png,4K,cosited_point,v5_1,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.8944300964610049,46.78690440276281,0.999909520149231,0.8481927445023149,1.3626675708912037,0.9981624866464129
uhd240,4K/4K_80/0021.png,4K,cosited_point,v6,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.7642661087230012,49.488228060614155,0.9999727606773376,0.5600569661458333,0.7315728081597223,0.9987096126266364
uhd240,4K/4K_80/0021.png,4K,cosited_point,v7,3840,2400,3e5c12665ec23263d08b9e559d2f24f8a6ac7756539c4fc9eda588ee06f9c808,0.7026946776535598,50.30671169467969,0.9999731779098511,0.5087131438078704,0.6059114945023149,0.9987120837436154
uhd240,4K/4K_80/0022.png,4K,cosited_point,conventional/bicubic,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.35361633517789565,50.86752456460222,0.9989795684814453,0.44284790541409463,0.532510167502572,0.999289980884769
uhd240,4K/4K_80/0022.png,4K,cosited_point,conventional/bilinear,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.36191040245989836,50.36610381091165,0.9989807605743408,0.4537309510030864,0.5976817290380658,0.9992966676160835
uhd240,4K/4K_80/0022.png,4K,cosited_point,prism_cartesian_prob,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.3599295409333576,50.82806137648202,0.9989767074584961,0.44991118505658434,0.5373709972993828,0.9992812174294624
uhd240,4K/4K_80/0022.png,4K,cosited_point,prism_polar,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.3638778170167519,50.70187344024312,0.9988651871681213,0.44436495306069956,0.5532138149434156,0.9992691154727673
uhd240,4K/4K_80/0022.png,4K,cosited_point,prism_polar_prob,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.37938729784954656,50.1459203666747,0.9986127614974976,0.48200086805555553,0.628764949845679,0.999269687709972
uhd240,4K/4K_80/0022.png,4K,cosited_point,prism_residual,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.36307906182095767,50.714315542340785,0.9990091919898987,0.45162033018261316,0.5516311808770576,0.9992792538447187
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_decode_first/bicubic,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.09606496784849586,55.830251389448186,0.9999963641166687,0.09454455214763374,0.1698459603266461,0.9998690951966553
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_decode_first/bilinear,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.10981170218601113,54.28000922392797,0.9999955296516418,0.1115403565457819,0.24270539962705762,0.9998531181871089
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_hybrid/bicubic,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.28175632982076404,51.44466082949571,0.9996118545532227,0.3497505947788066,0.4662450970936214,0.9995757320623396
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_hybrid/bilinear,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.2812631396789576,51.05904946076764,0.9996089339256287,0.34760320216049384,0.509536635159465,0.9996020910921464
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_lifting/bicubic,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.2805937523244168,51.46372722185083,0.9995843172073364,0.34487429269547326,0.46420267489711936,0.9995785262464625
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_lifting/bilinear,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.2802317178809215,51.08440157877403,0.9995819926261902,0.3428041409465021,0.506570859053498,0.9995995810494762
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_matrix/bicubic,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.1661155057778663,54.080646456223754,0.9997965097427368,0.17690337255658437,0.2541064654063786,0.9998074155474129
uhd240,4K/4K_80/0022.png,4K,cosited_point,scaled_matrix/bilinear,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.177062223025374,53.02869829041044,0.9997955560684204,0.1909227109053498,0.3237505626286008,0.9998135175085613
uhd240,4K/4K_80/0022.png,4K,cosited_point,v5,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,1.2003224036318365,40.39049670405202,0.9984235763549805,1.9300523646476337,5.943341571823559,0.9990381316932319
uhd240,4K/4K_80/0022.png,4K,cosited_point,v5_1,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.6662247780077268,45.01328534618759,0.9989705681800842,1.0342606658307614,2.049990395126029,0.9989677399477905
uhd240,4K/4K_80/0022.png,4K,cosited_point,v6,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.41154012043515625,49.54364808611848,0.99901282787323,0.5050921907150205,0.7222965695730452,0.9992761771385581
uhd240,4K/4K_80/0022.png,4K,cosited_point,v7,3840,2160,ad0d2f99aa3a8cf2b634ce32fa58be796682176d7d6d71205714262b64a1e545,0.3823884181726977,50.28978370032527,0.9985741972923279,0.471670725630144,0.6082778340406378,0.9992666274339214
uhd240,4K/4K_80/0023.png,4K,cosited_point,conventional/bicubic,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.43186054464661205,51.35227891729298,0.9998651742935181,0.4397756317515432,0.47626916956018517,0.9986994718127907
uhd240,4K/4K_80/0023.png,4K,cosited_point,conventional/bilinear,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.4308225645647828,51.25089701974868,0.9998635053634644,0.440708108281893,0.48751800411522633,0.9987051189041516
uhd240,4K/4K_80/0023.png,4K,cosited_point,prism_cartesian_prob,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.4337908884491899,51.313591316174055,0.9998660087585449,0.4422662680041152,0.48053079989711933,0.9986976237782617
uhd240,4K/4K_80/0023.png,4K,cosited_point,prism_polar,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.4395318875989379,51.194892723208355,0.9998657703399658,0.4491475372942387,0.4938454861111111,0.9986969914463928
uhd240,4K/4K_80/0023.png,4K,cosited_point,prism_polar_prob,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.45160843773188725,50.937126632526564,0.9998694658279419,0.46471080889917693,0.5240439332561728,0.9986925805940396
uhd240,4K/4K_80/0023.png,4K,cosited_point,prism_residual,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.43649184961251974,51.252185665954926,0.9998653531074524,0.44577100212191356,0.48737336837705764,0.9986974183460591
uhd240,4K/4K_80/0023.png,4K,cosited_point,scaled_decode_first/bicubic,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.11305981608853322,56.927981302888064,0.9999986886978149,0.11640283404063786,0.1319113699202675,0.9998113761638434
uhd240,4K/4K_80/0023.png,4K,cosited_point,scaled_decode_first/bilinear,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.12050844406051557,56.207891970061254,0.9999983906745911,0.1272118939686214,0.1557009146733539,0.9997903301068339
uhd240,4K/4K_80/0023.png,4K,cosited_point,scaled_hybrid/bicubic,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.3274502495646013,52.036176391179325,0.99998939037323,0.33899707433127574,0.4068766075102881,0.9994653509159984
uhd240,4K/4K_80/0023.png,4K,cosited_point,scaled_hybrid/bilinear,3840,2160,962e4304d2f26e1aecdc91d8b7838d6e991ddec9c239bdf0a345f5b9cb61e084,0.304793778113197,52.32348339930135,0.9999884366989136,0.3159691679526749,0.38083076131687243,0.9994924492200029
